record_id,profile_type,profile_id,age,income,credit_score,financial_health_score,repayment_behaviour_score,digital_engagement_score,financial_capacity_score,lead_score,lead_quality_score,lead_authenticity_score,income_confidence_score,relationship_score,savings_ratio,emi_burden,cash_flow_score,digital_adoption_score,customer_value_score,occupation,employment_type,city,target_repayment_capacity,created_at
3de17a26-6c78-4cc6-ae3c-4aaf591c7d8f,Internal,c322c924-2809-4bec-b3ec-2a187079129e,42,74250.0,,73.32,74.7,55.94,,,,,,22.24,100.0,2.0,100.0,61.85,34.15,Teacher,,Indore,Medium,2026-07-10 02:37:00.120519
378b8290-b339-409f-8807-cf56072208a0,Internal,ef212f14-5a1f-4ba9-bc22-47911ee07c5f,18,19583.33,,72.14,74.85,55.1,,,,,,21.38,100.0,1.0,100.0,60.59,37.77,Student,,Hyderabad,Low,2026-07-10 02:37:00.120519
c2dd3cba-7606-4d39-8f1d-82f41a075e77,Internal,ef91c461-3f92-401e-a4ab-bff2bf1cbf5b,49,25166.67,,71.95,74.4,55.44,,,,,,22.9,100.0,4.0,100.0,60.77,37.63,Freelancer,,Kolkata,Low,2026-07-10 02:37:00.120519
61784164-5c89-48ee-8d1e-e15cbe1145be,Internal,2024354b-2128-4a1c-9f4f-0a9b6c2e0fe2,40,118500.0,,74.38,74.7,55.36,,,,,,22.83,100.0,2.0,100.0,61.0,37.27,Freelancer,,Surat,Very High,2026-07-10 02:37:00.120519
e905e273-221d-4b8f-8e55-28481c7b6067,Internal,746f4a1c-c1d9-49fa-ae0f-9bc0f9d443fe,31,100916.67,,73.9,74.63,55.21,,,,,,22.89,100.0,2.5,100.0,60.43,37.01,Government Employee,,Nagpur,Very High,2026-07-10 02:37:00.120519
732ce1b1-20a9-4e6b-9c1c-7c6342ec60fe,Internal,a37a1577-1eb4-4e37-892d-70a84be8b48e,21,65666.67,,73.12,74.7,55.77,,,,,,22.21,100.0,2.0,100.0,61.54,34.75,Sales Executive,,Bhubaneswar,Medium,2026-07-10 02:37:00.120519
fbc298f8-14ac-436d-99cc-0d768ed07995,Internal,4abc095a-154b-47b3-8013-f2e403f15a6b,21,345500.0,,79.15,74.63,55.6,,,,,,22.66,100.0,2.5,100.0,61.2,36.54,Chartered Accountant,,Chennai,Very High,2026-07-10 02:37:00.120519
65c134fc-5727-445c-85d9-dc66a37aa4f6,Internal,c401df2f-9c99-4e03-959e-e5d718288a53,45,181500.0,,75.55,74.63,55.68,,,,,,22.42,100.0,2.5,100.0,60.97,35.03,Business Owner,,Indore,Very High,2026-07-10 02:37:00.120519
c4b0249e-5184-4a35-bb9d-4ef822b33ba4,Internal,8605cbd3-a9ea-470d-bc0f-969ddab679da,29,190833.33,,75.57,74.4,55.38,,,,,,23.12,100.0,4.0,100.0,60.91,38.81,Doctor,,Bengaluru,Very High,2026-07-10 02:37:00.120519
c6088151-b477-404e-9784-c3d506d6adf7,Internal,e72ec746-add7-40c5-bf81-1a354e890edf,60,69666.67,,73.19,74.7,55.55,,,,,,22.2,100.0,2.0,100.0,60.63,33.15,Bank Employee,,Chennai,Medium,2026-07-10 02:37:00.120519
ba4faa2e-b4ca-484d-8bcb-4d4d151ca7b7,Internal,01ba90c6-ee2c-46d2-ac5a-c61fd03ec859,34,59250.0,,73.18,74.7,56.4,,,,,,22.99,100.0,2.0,100.0,62.35,38.07,Freelancer,,Hyderabad,Medium,2026-07-10 02:37:00.120519
5b8eda34-0e0a-49c4-8ecc-5a80695b7b22,Internal,a6071900-0637-4438-982e-96d240221cfa,43,51833.33,,72.83,75.0,55.29,,,,,,20.41,100.0,0.0,100.0,60.37,34.87,Sales Executive,,Jaipur,Medium,2026-07-10 02:37:00.120519
0cb291b1-1cb5-4ebd-acac-6a1cd5dc8662,Internal,c0a71674-c677-4f80-8800-c32ffaf2406f,56,76166.67,,73.07,74.4,55.71,,,,,,22.97,100.0,4.0,100.0,60.91,37.77,Sales Executive,,Mumbai,High,2026-07-10 02:37:00.120519
6dddb208-3950-4e63-9fc9-c36775b956b6,Internal,f4a32f5f-5ef0-4e5b-9aa6-9d8389d37c1e,21,21666.67,,71.91,74.4,55.0,,,,,,23.16,100.0,4.0,100.0,60.0,38.11,Student,,Visakhapatnam,Low,2026-07-10 02:37:00.120519
98ad5540-04db-45c2-b4ca-6e7f44ae9d30,Internal,5f5964e6-9be8-4a7a-ba5f-d5f915668b18,36,57916.67,,73.04,74.7,55.43,,,,,,22.7,100.0,2.0,100.0,60.3,35.76,Teacher,,Noida,Medium,2026-07-10 02:37:00.120519
cbb093ae-2c92-4f71-9000-46301420cb0c,Internal,f2cae01d-d6a3-4ee5-8faf-414ad31811b7,44,95000.0,,73.37,74.4,55.44,,,,,,22.55,100.0,4.0,100.0,60.77,35.58,Software Engineer,,Surat,High,2026-07-10 02:37:00.120519
73eb9660-d69a-44ac-b96b-a38162693a68,Internal,9b475af5-a564-4361-8d72-3eb968d39487,51,44500.0,,72.5,74.4,55.96,,,,,,23.43,100.0,4.0,100.0,61.61,39.61,Bank Employee,,Jaipur,Medium,2026-07-10 02:37:00.120519
4b2d3379-3f29-40c4-9378-066ae7fba9bf,Internal,f1cbde8f-a24b-4a10-8ab6-c6d67082027e,46,82166.67,,73.5,75.0,55.63,,,,,,20.3,100.0,0.0,100.0,61.16,35.65,Government Employee,,Nagpur,High,2026-07-10 02:37:00.120519
65b88c05-823f-4044-9b92-1b430d37f513,Internal,807c1bdb-de12-48e1-8878-20a6f36d99df,55,146750.0,,75.03,74.7,55.64,,,,,,22.98,100.0,2.0,100.0,61.03,36.82,Mechanical Engineer,,Lucknow,Very High,2026-07-10 02:37:00.120519
b7573eda-a3e5-429c-8057-9c6bbdce7533,Internal,3ef87c1f-44e7-47c4-ad88-814a281e4d47,30,161500.0,,75.42,74.78,55.62,,,,,,22.75,100.0,1.5,100.0,62.0,37.73,Software Engineer,,Lucknow,Very High,2026-07-10 02:37:00.120519
acca97b6-4ce6-49fa-8e56-cf04afaa8428,Internal,05eef8e2-3ef4-4d62-ae75-20a126b5902b,24,96083.33,,73.9,74.63,55.21,,,,,,23.33,100.0,2.5,100.0,60.0,38.92,Chartered Accountant,,Coimbatore,High,2026-07-10 02:37:00.120519
4696cd7c-0acb-4a55-91fb-4d15d4517b9d,Internal,28614789-46de-4845-827c-a7fa044b5aad,40,35166.67,,72.57,75.0,55.79,,,,,,20.74,100.0,0.0,100.0,61.43,36.83,Sales Executive,,Mumbai,Low,2026-07-10 02:37:00.120519
d379a6dd-2352-400a-be90-d9a5968c0d5b,Internal,5203aed0-f618-41b5-959b-c5a19a353a97,54,138416.67,,74.22,74.4,55.68,,,,,,22.13,100.0,4.0,100.0,60.97,33.2,Software Engineer,,Jaipur,Very High,2026-07-10 02:37:00.120519
be2dca2b-aa63-4bb3-8e46-5c236812b682,Internal,ea98e073-28aa-473a-a55e-471fe1200596,22,179333.33,,75.18,74.4,56.11,,,,,,22.34,100.0,4.0,100.0,62.31,35.83,Mechanical Engineer,,Jaipur,Very High,2026-07-10 02:37:00.120519
37d42615-80ed-4ca9-ae63-5ce1d4a94b11,Internal,52a39eb0-0afd-4c10-b991-d9f936134922,52,128833.33,,74.45,74.63,55.14,,,,,,22.7,100.0,2.5,100.0,60.53,35.47,Mechanical Engineer,,Chandigarh,Very High,2026-07-10 02:37:00.120519
37426f8c-754b-4852-8116-eb0aceddc154,Internal,da210050-3fe4-4dfa-95d9-303d50514c1d,37,245833.33,,77.25,74.7,55.68,,,,,,23.29,100.0,2.0,100.0,60.97,38.63,Software Engineer,,Ahmedabad,Very High,2026-07-10 02:37:00.120519
08c47533-0419-42e3-a0b2-d982fff15b81,Internal,13e3208e-b596-4a0a-be02-12399402b1e3,23,83333.33,,72.8,74.4,55.1,,,,,,21.12,100.0,4.0,100.0,60.59,36.15,Mechanical Engineer,,Visakhapatnam,High,2026-07-10 02:37:00.120519
e0852556-4046-4963-9622-82a5cb0df6e1,Internal,920ff429-dc5a-4e58-a105-635e955e23ab,23,248750.0,,77.68,74.85,55.62,,,,,,23.95,100.0,1.0,100.0,62.0,43.37,Freelancer,,Ahmedabad,Very High,2026-07-10 02:37:00.120519
0a5d11a1-2dbe-481d-9e1f-604d3da01e30,Internal,05d71fcd-400c-479d-a4ab-43494d907630,41,95416.67,,73.87,74.7,55.35,,,,,,22.79,100.0,2.0,100.0,61.11,37.02,Teacher,,Hyderabad,High,2026-07-10 02:37:00.120519
2ced7881-cb82-4c90-b8a7-f9669d18a00d,Internal,3a6ffd99-a25b-48fb-a541-e93dce532bbc,32,178916.67,,75.15,74.4,55.34,,,,,,22.43,100.0,4.0,100.0,60.34,34.91,Bank Employee,,Visakhapatnam,Very High,2026-07-10 02:37:00.120519
53d45581-5dbd-4a97-92b1-c3937aa6ca4e,Internal,7e204f56-8845-4042-b783-6d5a75fc8041,39,161666.67,,75.1,75.0,55.21,,,,,,19.97,100.0,0.0,100.0,60.43,33.23,Software Engineer,,Mumbai,Very High,2026-07-10 02:37:00.120519
d7246655-5941-4806-9059-5f113a3de27c,Internal,a9cd58fa-bb28-48d1-ae93-e1e8ec2f75b6,57,265583.33,,77.77,74.85,55.57,,,,,,22.79,100.0,1.0,100.0,61.43,36.59,Doctor,,Kolkata,Very High,2026-07-10 02:37:00.120519
95b9a42a-9d68-41a8-959a-cd45d195102a,Internal,b5944fc2-1ec8-4411-8f4c-bfce1ccdd8b7,30,111583.33,,73.97,74.7,55.57,,,,,,21.62,100.0,2.0,100.0,61.58,37.89,Mechanical Engineer,,Mumbai,Very High,2026-07-10 02:37:00.120519
d2958774-60f4-4082-9dc2-6341ab393f9f,Internal,d0f8fdad-a28e-426b-89ed-e88e57aeb76c,45,60416.67,,73.03,75.0,55.25,,,,,,20.48,100.0,0.0,100.0,60.4,34.94,Freelancer,,Bhubaneswar,Medium,2026-07-10 02:37:00.120519
1fb078a9-a53b-4f50-99b6-db6b367b9685,Internal,bd18795d-9976-480c-878a-b8fde4ace0a6,52,73583.33,,73.45,74.85,55.59,,,,,,21.98,100.0,1.0,100.0,60.59,32.89,Freelancer,,Bengaluru,Medium,2026-07-10 02:37:00.120519
1c879b3a-4eb6-4180-b788-a990d7df7fad,Internal,b4d7256d-6452-49b2-b441-6f6d83702bd7,54,177083.33,,75.49,74.63,55.21,,,,,,22.7,100.0,2.5,100.0,60.0,34.13,Software Engineer,,Chandigarh,Very High,2026-07-10 02:37:00.120519
b5ea7c80-d995-43b1-ba14-86613aebaf66,Internal,d00645d8-5c2f-40f2-9a14-0e2c230370f6,46,243750.0,,77.27,75.0,55.78,,,,,,21.59,100.0,0.0,100.0,62.73,42.46,Software Engineer,,Ahmedabad,Very High,2026-07-10 02:37:00.120519
33f209ef-5ee0-445e-9533-0faa3cb36f8c,Internal,e3d1465b-7145-4136-a367-64bd1f5edcc9,46,52083.33,,72.89,75.0,55.71,,,,,,20.53,100.0,0.0,100.0,60.91,36.03,Teacher,,Bengaluru,Medium,2026-07-10 02:37:00.120519
3fd25d5c-0ee4-4c46-a801-da5808428a2e,Internal,52948fb8-bb76-44d9-9c1f-5513e6d0b15f,58,78000.0,,73.22,74.7,55.29,,,,,,21.56,100.0,2.0,100.0,60.37,30.63,Freelancer,,Pune,High,2026-07-10 02:37:00.120519
34cac90a-22fc-4cf4-b2f3-583b211e7eda,Internal,74492275-98eb-4700-ad16-92ce3cab24e3,47,773333.33,,79.39,74.7,55.95,,,,,,23.01,100.0,2.0,100.0,61.72,38.73,Business Owner,,Kolkata,Very High,2026-07-10 02:37:00.120519
c0844de0-739a-4ddd-81d4-b96aa385a4fc,Internal,9ba95422-b6ed-4537-9de9-53671c864b84,37,165083.33,,75.13,74.7,54.89,,,,,,21.85,100.0,2.0,100.0,60.0,30.55,Business Owner,,Lucknow,Very High,2026-07-10 02:37:00.120519
904e42c4-59c3-461b-b02f-420d2e85ea2b,Internal,c98fd433-247f-4f65-9b07-4ee43534ec28,21,6250.0,,71.96,74.7,55.78,,,,,,22.72,100.0,2.0,100.0,62.0,38.02,Student,,Ahmedabad,Low,2026-07-10 02:37:00.120519
92962d86-79f9-4734-b608-eddb199cf463,Internal,ef5300e8-b46b-45ea-8613-c3d52b60b398,53,127000.0,,74.34,74.7,55.81,,,,,,21.72,100.0,2.0,100.0,62.22,33.26,Freelancer,,Pune,Very High,2026-07-10 02:37:00.120519
6cb35aa4-a178-476d-8db9-2a8b9c636393,Internal,e4bd6703-9908-4a50-b534-6fd74557406e,49,237750.0,,76.46,74.4,55.41,,,,,,22.6,100.0,4.0,100.0,60.83,35.59,Software Engineer,,Hyderabad,Very High,2026-07-10 02:37:00.120519
9f0aaffd-3eea-4828-807e-dc540263cb8e,Internal,af1b66eb-c0f8-4877-ae4e-6cbdadde449c,28,48000.0,,72.43,74.7,55.99,,,,,,20.73,100.0,2.0,100.0,60.95,34.11,Civil Engineer,,Chennai,Medium,2026-07-10 02:37:00.121519
dd097258-29d0-4461-99f1-2067e66a99d5,Internal,935fb461-6865-4a6e-9efe-bcdd6cc1cc6a,44,143333.33,,74.7,74.63,56.15,,,,,,22.18,100.0,2.5,100.0,62.73,35.26,Government Employee,,Bengaluru,Very High,2026-07-10 02:37:00.121519
e7f51bd3-d2d4-49cc-a038-829fb97f43cc,Internal,ef399136-ff08-4d2e-9dff-901b404ec5f8,33,201333.33,,76.13,74.78,55.62,,,,,,22.08,100.0,1.5,100.0,61.11,33.87,Software Engineer,,Indore,Very High,2026-07-10 02:37:00.121519
58155f5d-960d-40af-be7a-bcaae3bc290e,Internal,ab27392b-bb35-4ee8-aa55-6c04b39b14c0,24,245833.33,,76.83,74.7,55.1,,,,,,21.57,100.0,2.0,100.0,60.0,30.54,Software Engineer,,Kochi,Very High,2026-07-10 02:37:00.121519
20e374e3-1e3d-4d0c-99c7-55133cc58140,Internal,07c259e0-e7c5-4add-ae35-1b9de048f0b7,48,170750.0,,74.85,74.4,55.38,,,,,,21.82,100.0,4.0,100.0,60.91,32.42,Software Engineer,,Jaipur,Very High,2026-07-10 02:37:00.121519
c1178bf9-496c-4ada-9cc4-2e8b9203d616,Internal,322b480e-8dbf-400b-84e7-2233da414af5,23,139000.0,,74.3,74.4,55.53,,,,,,22.44,100.0,4.0,100.0,60.27,34.15,Government Employee,,Kochi,Very High,2026-07-10 02:37:00.121519
4c4de89d-ec3c-4bcb-840c-f1b42f199221,Internal,ba9721ca-7700-4239-b21f-2c6ed363d6f2,24,423583.33,,79.17,74.63,55.62,,,,,,22.59,100.0,2.5,100.0,61.11,35.85,Business Owner,,Chennai,Very High,2026-07-10 02:37:00.121519
73ff5d7b-1384-430e-bf21-fb2110a08fe1,Internal,bf4b0701-8b2a-4184-a3da-a80e70d36c75,55,563833.33,,78.75,74.78,55.94,,,,,,19.63,100.0,1.5,100.0,62.0,30.34,Business Owner,,Kochi,Very High,2026-07-10 02:37:00.121519
8cba85c7-2cd6-4f63-82b1-8c1307317c9f,Internal,4cea2473-adb4-4e2a-be99-6c6b0e3caef9,43,127333.33,,90.36,74.7,3.9,,,,,,22.65,100.0,2.0,100.0,,28.88,Bank Employee,,Pune,Very High,2026-07-10 02:37:00.121519
d464c091-7f51-4c4f-9e55-7b538411848f,Internal,7a0dd480-a29c-4b99-8dac-7698eb3e0643,35,145833.33,,74.52,74.63,55.36,,,,,,21.22,100.0,2.5,100.0,61.0,37.58,Software Engineer,,Bhubaneswar,Very High,2026-07-10 02:37:00.121519
1e33ff9b-53c5-415f-9201-1ba4834e3b91,Internal,c0a50503-0a60-45f4-9d42-88828f14688d,31,46083.33,,72.68,74.85,55.81,,,,,,21.16,100.0,1.0,100.0,62.22,30.35,Teacher,,Patna,Medium,2026-07-10 02:37:00.121519
8990ee1e-fefb-4705-b370-2f4011fd9f60,Internal,45271bbf-bc9e-4eaa-aa12-e7fcc012e6bb,24,135750.0,,74.78,74.7,55.55,,,,,,22.9,100.0,2.0,100.0,60.63,36.59,Civil Engineer,,Surat,Very High,2026-07-10 02:37:00.121519
04685187-8015-4591-8f32-65912f36d566,Internal,32285400-5857-495e-bc2b-bfbffac9cc86,32,227166.67,,76.87,74.78,55.85,,,,,,22.82,100.0,1.5,100.0,62.5,38.87,Freelancer,,Surat,Very High,2026-07-10 02:37:00.121519
f3adae68-eed7-44ea-bdd1-7a64b9a8f3cf,Internal,67b75588-ed62-4170-a806-0baedd9ddd46,43,217333.33,,76.04,74.4,55.95,,,,,,22.53,100.0,4.0,100.0,62.17,36.53,Freelancer,,Chandigarh,Very High,2026-07-10 02:37:00.121519
0e72be8e-e479-4389-9fd0-e4fa9e5c6fd7,Internal,2cc0d346-24c1-48e2-95b2-5a65609eec5b,55,84916.67,,73.21,74.63,55.06,,,,,,21.42,100.0,2.5,100.0,60.77,30.09,Freelancer,,Delhi,High,2026-07-10 02:37:00.121519
2a4cf963-bced-47d8-8991-969243a2a03c,Internal,7ddc3600-5c83-4349-9e84-20c6cd33ac2e,59,56750.0,,72.94,74.78,55.71,,,,,,21.81,100.0,1.5,100.0,60.91,31.91,Software Engineer,,Indore,Medium,2026-07-10 02:37:00.121519
d461fb0a-9dfb-49eb-a5b2-2b785c7d8f0e,Internal,3289566b-3695-4af1-bfe3-48fdf246bbe8,29,85500.0,,73.67,75.0,55.47,,,,,,20.85,100.0,0.0,100.0,60.71,37.8,Freelancer,,Delhi,High,2026-07-10 02:37:00.121519
25e62b7d-aebd-41fc-9114-4de57ffea24f,Internal,a26b039d-2ede-4975-bda9-50d4131f0f40,30,229583.33,,77.06,74.85,55.35,,,,,,23.12,100.0,1.0,100.0,61.25,38.35,Software Engineer,,Surat,Very High,2026-07-10 02:37:00.121519
83bc1971-0a60-4e01-a2f0-e3dd7c6b3701,Internal,a0051d37-414b-4c5d-8faa-35acd35338c6,58,99083.33,,73.62,74.63,55.35,,,,,,21.8,100.0,2.5,100.0,61.25,32.2,Mechanical Engineer,,Pune,High,2026-07-10 02:37:00.121519
29c4d8c8-fd50-44ba-b7fa-039a20f4d89b,Internal,bd031032-0db2-4c59-a5bc-a0db0bfefbd0,52,95750.0,,73.87,74.4,54.73,,,,,,24.78,100.0,4.0,100.0,60.0,46.5,Mechanical Engineer,,Ahmedabad,High,2026-07-10 02:37:00.121519
be541fc8-8ea6-4eab-9825-13eb761b2d69,Internal,37f0a32f-76e7-4a10-acd9-c1aaf4dce765,45,317166.67,,78.54,74.7,55.58,,,,,,22.22,100.0,2.0,100.0,61.3,34.18,Chartered Accountant,,Pune,Very High,2026-07-10 02:37:00.121519
95679130-a31d-4062-94b5-c600e7abad4b,Internal,889d52a7-36b3-443c-9900-2c3fa62fabd4,57,72666.67,,72.75,74.4,55.83,,,,,,21.88,100.0,4.0,100.0,61.25,32.0,Mechanical Engineer,,Chandigarh,Medium,2026-07-10 02:37:00.121519
cb5b9284-a644-4398-84f6-e01b859b6607,Internal,989ade04-e6fb-4904-9206-3e84f1347e9e,30,76500.0,,73.47,74.7,55.62,,,,,,22.77,100.0,2.0,100.0,62.0,37.73,Software Engineer,,Pune,High,2026-07-10 02:37:00.121519
7d27089a-8343-40c2-87fb-bb240dc87df8,Internal,3324cbf3-dacb-4541-a654-aea4873f1b1b,42,25916.67,,71.85,74.4,55.47,,,,,,22.39,100.0,4.0,100.0,60.71,35.0,Sales Executive,,Bengaluru,Low,2026-07-10 02:37:00.121519
7f4bbcdd-7139-4617-9a39-abc5302e1d48,Internal,f1091217-bf10-41b1-aa7e-053c7fdc6f17,21,57916.67,,72.7,74.4,55.29,,,,,,23.14,100.0,4.0,100.0,60.37,37.54,Teacher,,Pune,Medium,2026-07-10 02:37:00.121519
4ffb5e06-2750-45f9-ad8c-685c9a314dcf,Internal,4f45f229-67f2-4cd1-8da6-ff946ecdc0c5,24,23250.0,,72.44,74.85,55.29,,,,,,22.39,100.0,1.0,100.0,60.37,33.97,Student,,Hyderabad,Low,2026-07-10 02:37:00.121519
4619d358-8126-4875-b4cb-4e4354ceee51,Internal,123a12ad-efe5-46cb-af6e-9b46312666d5,20,3083.33,,71.51,74.4,55.79,,,,,,23.0,100.0,4.0,100.0,61.43,38.22,Student,,Lucknow,Low,2026-07-10 02:37:00.121519
8bf1af22-ff2c-42b4-84a2-368d8b58a87c,Internal,fd58dd20-28c5-454c-964e-54727227028d,27,166666.67,,74.74,74.4,55.58,,,,,,21.73,100.0,4.0,100.0,61.3,31.42,Software Engineer,,Pune,Very High,2026-07-10 02:37:00.121519
ce53c307-3e13-438e-aa3d-59c5621feabe,Internal,4270974c-49e5-48c9-b9a4-ca5de65e5a5f,42,146333.33,,74.78,74.63,55.47,,,,,,22.4,100.0,2.5,100.0,60.71,34.68,Mechanical Engineer,,Nagpur,Very High,2026-07-10 02:37:00.121519
a78818f8-7331-4497-ad7c-9c9d169f25c8,Internal,3c20c830-e590-402f-b9a5-d398bb32fbc6,59,78583.33,,73.42,74.7,55.68,,,,,,22.36,100.0,2.0,100.0,60.53,33.8,Freelancer,,Hyderabad,High,2026-07-10 02:37:00.121519
93f667a6-4ede-4f0d-a692-362233feddfa,Internal,03540065-837f-4579-a33c-8bb171e39e80,47,86583.33,,73.88,74.7,56.37,,,,,,23.44,100.0,2.0,100.0,63.75,42.38,Teacher,,Lucknow,High,2026-07-10 02:37:00.121519
d9a70857-e96a-44f4-a0a9-fc5f3933e0e8,Internal,71018f22-e255-410d-96c9-a0773e1d3346,24,73750.0,,73.4,75.0,56.15,,,,,,20.65,100.0,0.0,100.0,60.8,35.61,Teacher,,Chennai,Medium,2026-07-10 02:37:00.121519
5cdd0ad5-3292-4eec-b3c1-b9d40ca7cd24,Internal,bca78517-2d77-431e-bcaa-8a06af1775fa,48,150500.0,,74.89,74.7,55.62,,,,,,21.97,100.0,2.0,100.0,61.11,32.94,Software Engineer,,Kolkata,Very High,2026-07-10 02:37:00.121519
0796d0e2-46db-42f6-bd2d-24da1a2016d1,Internal,f602c295-74d2-434a-88b4-030be321f045,31,149583.33,,75.04,74.78,55.35,,,,,,22.3,100.0,1.5,100.0,61.11,35.11,Software Engineer,,Hyderabad,Very High,2026-07-10 02:37:00.121519
b70b200b-ab39-4518-a530-0ad59724b1fa,Internal,f1fe2feb-622b-4d46-b1fd-cfe10401cb66,51,81333.33,,73.52,74.63,54.78,,,,,,23.15,100.0,2.5,100.0,60.0,37.84,Teacher,,Pune,High,2026-07-10 02:37:00.121519
318c2270-61f3-493e-8573-1bf3521f3668,Internal,c8bfc23b-e3c3-4e9f-becd-825c74a57e8f,44,404250.0,,79.33,75.0,55.21,,,,,,20.97,100.0,0.0,100.0,60.43,36.23,Doctor,,Coimbatore,Very High,2026-07-10 02:37:00.121519
ef950846-4268-4b0e-a346-bf93ca8561c4,Internal,7c61500a-81c8-4c0e-8a42-900b424a98fa,57,59083.33,,73.12,74.78,55.29,,,,,,22.43,100.0,1.5,100.0,60.37,34.87,Government Employee,,Bengaluru,Medium,2026-07-10 02:37:00.121519
6ef125e5-b32d-451c-ab33-c278ff7786cc,Internal,73b35550-beed-4986-9ec9-025a4f2b2ac4,47,144250.0,,74.76,74.63,55.81,,,,,,22.47,100.0,2.5,100.0,61.33,35.13,Chartered Accountant,,Bhubaneswar,Very High,2026-07-10 02:37:00.121519
afbe1659-7641-41ba-86f3-b4ff43b01025,Internal,c0c87d68-dae8-496b-9e96-0860032f40b2,57,691916.67,,79.11,74.4,55.95,,,,,,23.75,100.0,4.0,100.0,62.17,41.23,Business Owner,,Bengaluru,Very High,2026-07-10 02:37:00.121519
46699f42-f995-47c9-80ca-5cae6854dae0,Internal,798c3d6e-921e-4a6f-8e06-136808445f58,53,452750.0,,78.81,74.4,55.38,,,,,,22.47,100.0,4.0,100.0,60.91,36.18,Doctor,,Hyderabad,Very High,2026-07-10 02:37:00.121519
dea3690d-c0b2-4ec4-959a-b98a782d515f,Internal,75fa64b9-e1d3-4b31-9974-11e0094d3a9c,32,97250.0,,73.77,74.63,55.92,,,,,,22.51,100.0,2.5,100.0,61.05,35.71,Freelancer,,Chennai,High,2026-07-10 02:37:00.121519
f793f451-e453-4a3b-9123-f37b017c7774,Internal,ab98538b-5abe-459a-9f09-2d450eaea6b4,48,100416.67,,74.0,74.7,55.64,,,,,,22.82,100.0,2.0,100.0,61.03,37.17,Software Engineer,,Indore,Very High,2026-07-10 02:37:00.121519
d1041c3e-e3a2-40e4-b92b-406a20c237f6,Internal,83984aeb-7cb2-411e-89e0-b24b920f663f,26,214833.33,,76.08,74.4,55.38,,,,,,23.05,100.0,4.0,100.0,60.91,38.81,Freelancer,,Patna,Very High,2026-07-10 02:37:00.121519
3d8acb83-6755-4e49-845c-1aceaeb10571,Internal,5eeebb9a-efa9-4948-b5d5-86cf8d978066,54,99500.0,,73.4,74.4,55.86,,,,,,22.17,100.0,4.0,100.0,61.18,33.59,Teacher,,Hyderabad,High,2026-07-10 02:37:00.121519
55154f4a-29ce-4360-a79d-25f59fcff3a6,Internal,22dce6dd-0a41-4d40-8be9-400fc752c4a1,57,178416.67,,75.56,74.63,55.64,,,,,,22.74,100.0,2.5,100.0,61.03,36.26,Business Owner,,Chandigarh,Very High,2026-07-10 02:37:00.121519
b851f3d6-ada2-457f-8c4b-17d1bcb07ebb,Internal,5eccfdf9-3a77-4bc2-89b3-d5513fcec0b6,55,107583.33,,73.65,74.4,55.58,,,,,,22.55,100.0,4.0,100.0,61.3,35.68,Civil Engineer,,Chandigarh,Very High,2026-07-10 02:37:00.121519
2a435492-3b39-4e8e-9f83-33e78ed776d2,Internal,59685264-b07c-4ff6-aa3d-e8f02e1cc006,32,59333.33,,72.61,74.4,56.25,,,,,,22.4,100.0,4.0,100.0,62.26,35.65,Sales Executive,,Delhi,Medium,2026-07-10 02:37:00.121519
5b2c19c1-d9b7-45a2-9437-e9b63a46904b,Internal,a258bd31-f468-4ec5-9a7f-4825dabe2803,36,424333.33,,79.16,75.0,55.47,,,,,,20.14,100.0,0.0,100.0,60.71,33.61,Doctor,,Mumbai,Very High,2026-07-10 02:37:00.121519
545a7c27-a39d-470c-a4ad-b687a993e1a2,Internal,0826c2a8-6483-4f51-8518-936568bd7e96,40,96916.67,,73.77,74.63,55.47,,,,,,22.65,100.0,2.5,100.0,60.71,35.86,Teacher,,Ahmedabad,High,2026-07-10 02:37:00.121519
b39bf3d2-de6c-473f-b88b-503f2071e67f,Internal,24c1b21c-b8b3-4f37-8bf5-84e14935661c,49,141916.67,,74.91,74.7,55.43,,,,,,22.91,100.0,2.0,100.0,60.3,36.78,Software Engineer,,Kolkata,Very High,2026-07-10 02:37:00.121519
f9be62ae-e321-4b26-b28a-f1fc2b406bf3,Internal,7e94ba02-9777-455b-9663-270e19520ab8,52,552166.67,,79.48,74.78,54.83,,,,,,23.12,100.0,1.5,100.0,60.0,37.83,Business Owner,,Bhubaneswar,Very High,2026-07-10 02:37:00.121519
2ba3cd72-6a2a-46f6-b2b0-0d8c98fdc0a9,Internal,44a1ecc3-08ff-447a-9737-3b466ad17575,40,106333.33,,74.45,74.85,55.71,,,,,,23.24,100.0,1.0,100.0,60.91,39.42,Civil Engineer,,Pune,Very High,2026-07-10 02:37:00.121519
23d92f31-1c77-4c3d-986b-d10ea6059fe9,Internal,cf6096da-41de-4252-90e9-a87eb400005a,24,38916.67,,72.71,74.78,55.83,,,,,,22.43,100.0,1.5,100.0,61.25,35.54,Government Employee,,Kolkata,Low,2026-07-10 02:37:00.121519
07a36da5-7f47-43e2-925b-3f63f2cda465,Internal,fda9865f-c783-41e3-b19f-70b7e03e9cd9,53,141750.0,,75.11,74.85,55.1,,,,,,22.93,100.0,1.0,100.0,60.0,35.87,Government Employee,,Ahmedabad,Very High,2026-07-10 02:37:00.121519
